Product,Quantity Ordered,Price Each,Month,Hour,Day,City,Revenue
27in FHD Monitor,1.0,149.99,7,7,Wednesday,Los Angeles,149.99
AA Batteries (4-pack),2.0,3.84,7,22,Monday,Boston,7.68
USB-C Charging Cable,1.0,11.95,7,20,Friday,Portland,11.95
LG Dryer,1.0,600.0,7,21,Monday,San Francisco,600.0
Bose SoundSport Headphones,1.0,99.99,7,21,Saturday,San Francisco,99.99
USB-C Charging Cable,1.0,11.95,7,22,Wednesday,Atlanta,11.95
USB-C Charging Cable,2.0,11.95,7,7,Saturday,Seattle,23.9
Wired Headphones,2.0,11.99,7,8,Tuesday,Portland,23.98
27in 4K Gaming Monitor,1.0,389.99,7,23,Saturday,Seattle,389.99
Wired Headphones,1.0,11.99,7,23,Saturday,Seattle,11.99
Vareebadd Phone,1.0,400.0,7,18,Tuesday,Atlanta,400.0
USB-C Charging Cable,1.0,11.95,7,18,Tuesday,Atlanta,11.95
27in FHD Monitor,1.0,149.99,7,12,Thursday,New York City,149.99
Lightning Charging Cable,1.0,14.95,7,16,Monday,Austin,14.95
Bose SoundSport Headphones,1.0,99.99,7,16,Monday,Seattle,99.99
USB-C Charging Cable,1.0,11.95,7,19,Friday,Portland,11.95
Lightning Charging Cable,1.0,14.95,7,17,Tuesday,San Francisco,14.95
Bose SoundSport Headphones,1.0,99.99,7,9,Monday,Atlanta,99.99
AA Batteries (4-pack),1.0,3.84,7,12,Tuesday,Atlanta,3.84
Lightning Charging Cable,2.0,14.95,7,18,Friday,San Francisco,29.9
27in 4K Gaming Monitor,1.0,389.99,7,12,Wednesday,San Francisco,389.99
Lightning Charging Cable,1.0,14.95,7,11,Tuesday,Seattle,14.95
USB-C Charging Cable,1.0,11.95,7,10,Saturday,Seattle,11.95
Lightning Charging Cable,1.0,14.95,7,12,Monday,Los Angeles,14.95
Apple Airpods Headphones,1.0,150.0,7,15,Saturday,San Francisco,150.0
Wired Headphones,1.0,11.99,7,18,Wednesday,Portland,11.99
Bose SoundSport Headphones,1.0,99.99,7,18,Monday,Boston,99.99
AA Batteries (4-pack),1.0,3.84,7,22,Wednesday,Portland,3.84
iPhone,1.0,700.0,7,18,Wednesday,San Francisco,700.0
Apple Airpods Headphones,1.0,150.0,7,21,Monday,Dallas,150.0
ThinkPad Laptop,1.0,999.99,7,23,Sunday,New York City,999.99
Lightning Charging Cable,1.0,14.95,7,20,Tuesday,Seattle,14.95
AAA Batteries (4-pack),1.0,2.99,7,18,Friday,Los Angeles,2.99
34in Ultrawide Monitor,1.0,379.99,7,9,Wednesday,Los Angeles,379.99
Wired Headphones,1.0,11.99,7,20,Sunday,Dallas,11.99
USB-C Charging Cable,1.0,11.95,7,19,Sunday,San Francisco,11.95
Flatscreen TV,1.0,300.0,7,6,Friday,San Francisco,300.0
20in Monitor,1.0,109.99,7,7,Monday,Atlanta,109.99
USB-C Charging Cable,1.0,11.95,7,21,Thursday,Atlanta,11.95
AA Batteries (4-pack),1.0,3.84,7,16,Wednesday,Austin,3.84
Apple Airpods Headphones,1.0,150.0,7,20,Monday,Los Angeles,150.0
AA Batteries (4-pack),1.0,3.84,7,12,Monday,Seattle,3.84
Wired Headphones,1.0,11.99,7,22,Thursday,Boston,11.99
USB-C Charging Cable,1.0,11.95,7,12,Monday,Boston,11.95
Wired Headphones,1.0,11.99,7,13,Tuesday,Dallas,11.99
Google Phone,1.0,600.0,7,15,Thursday,New York City,600.0
Lightning Charging Cable,1.0,14.95,7,8,Wednesday,San Francisco,14.95
AAA Batteries (4-pack),1.0,2.99,7,17,Sunday,Boston,2.99
Bose SoundSport Headphones,1.0,99.99,7,17,Sunday,Boston,99.99
20in Monitor,1.0,109.99,7,21,Friday,San Francisco,109.99
ThinkPad Laptop,1.0,999.99,7,10,Wednesday,New York City,999.99
Bose SoundSport Headphones,1.0,99.99,7,21,Tuesday,New York City,99.99
Wired Headphones,1.0,11.99,7,12,Monday,Dallas,11.99
Wired Headphones,1.0,11.99,7,0,Sunday,Boston,11.99
Flatscreen TV,1.0,300.0,7,0,Tuesday,Dallas,300.0
ThinkPad Laptop,1.0,999.99,7,23,Tuesday,San Francisco,999.99
AAA Batteries (4-pack),2.0,2.99,7,23,Sunday,San Francisco,5.98
Apple Airpods Headphones,1.0,150.0,7,13,Monday,Seattle,150.0
AA Batteries (4-pack),2.0,3.84,7,8,Saturday,Dallas,7.68
USB-C Charging Cable,1.0,11.95,7,12,Monday,Dallas,11.95
AAA Batteries (4-pack),2.0,2.99,7,20,Thursday,Austin,5.98
Apple Airpods Headphones,1.0,150.0,7,17,Friday,Los Angeles,150.0
27in 4K Gaming Monitor,1.0,389.99,7,11,Sunday,San Francisco,389.99
Apple Airpods Headphones,1.0,150.0,7,14,Friday,Seattle,150.0
AAA Batteries (4-pack),1.0,2.99,7,13,Tuesday,Austin,2.99
Apple Airpods Headphones,1.0,150.0,7,20,Thursday,Los Angeles,150.0
Apple Airpods Headphones,1.0,150.0,7,18,Friday,Boston,150.0
Lightning Charging Cable,1.0,14.95,7,12,Sunday,New York City,14.95
34in Ultrawide Monitor,1.0,379.99,7,12,Sunday,New York City,379.99
Wired Headphones,1.0,11.99,7,14,Thursday,Portland,11.99
Apple Airpods Headphones,1.0,150.0,7,17,Sunday,Los Angeles,150.0
AA Batteries (4-pack),1.0,3.84,7,22,Wednesday,Boston,3.84
Wired Headphones,1.0,11.99,7,12,Tuesday,Boston,11.99
Google Phone,1.0,600.0,7,10,Monday,Los Angeles,600.0
USB-C Charging Cable,1.0,11.95,7,10,Monday,Los Angeles,11.95
Lightning Charging Cable,1.0,14.95,7,1,Monday,Los Angeles,14.95
Wired Headphones,1.0,11.99,7,10,Monday,Austin,11.99
Bose SoundSport Headphones,1.0,99.99,7,14,Thursday,Portland,99.99
Vareebadd Phone,1.0,400.0,7,15,Monday,Austin,400.0
USB-C Charging Cable,1.0,11.95,7,15,Monday,Austin,11.95
34in Ultrawide Monitor,1.0,379.99,7,3,Tuesday,New York City,379.99
34in Ultrawide Monitor,1.0,379.99,7,19,Thursday,San Francisco,379.99
27in 4K Gaming Monitor,1.0,389.99,7,20,Wednesday,New York City,389.99
iPhone,1.0,700.0,7,22,Friday,Portland,700.0
USB-C Charging Cable,1.0,11.95,7,21,Friday,Seattle,11.95
Wired Headphones,1.0,11.99,7,16,Thursday,Portland,11.99
AA Batteries (4-pack),2.0,3.84,7,22,Friday,Los Angeles,7.68
Wired Headphones,1.0,11.99,7,21,Thursday,Los Angeles,11.99
Wired Headphones,1.0,11.99,7,13,Wednesday,Atlanta,11.99
Lightning Charging Cable,1.0,14.95,7,7,Monday,Portland,14.95
34in Ultrawide Monitor,1.0,379.99,7,15,Wednesday,San Francisco,379.99
Bose SoundSport Headphones,1.0,99.99,7,12,Monday,New York City,99.99
USB-C Charging Cable,1.0,11.95,7,16,Monday,San Francisco,11.95
Apple Airpods Headphones,1.0,150.0,7,19,Sunday,Los Angeles,150.0
Lightning Charging Cable,1.0,14.95,7,20,Sunday,Los Angeles,14.95
ThinkPad Laptop,1.0,999.99,7,16,Monday,Boston,999.99
AA Batteries (4-pack),1.0,3.84,7,10,Thursday,Los Angeles,3.84
USB-C Charging Cable,2.0,11.95,7,13,Tuesday,New York City,23.9
AA Batteries (4-pack),2.0,3.84,7,0,Tuesday,Los Angeles,7.68
AAA Batteries (4-pack),1.0,2.99,7,18,Saturday,Los Angeles,2.99
AAA Batteries (4-pack),1.0,2.99,7,7,Friday,Austin,2.99
USB-C Charging Cable,1.0,11.95,7,13,Thursday,New York City,11.95
Lightning Charging Cable,1.0,14.95,7,0,Saturday,Boston,14.95
iPhone,1.0,700.0,7,22,Wednesday,Dallas,700.0
Wired Headphones,1.0,11.99,7,22,Tuesday,Atlanta,11.99
AA Batteries (4-pack),1.0,3.84,7,12,Tuesday,San Francisco,3.84
AA Batteries (4-pack),1.0,3.84,7,17,Friday,New York City,3.84
Bose SoundSport Headphones,1.0,99.99,7,15,Tuesday,Portland,99.99
USB-C Charging Cable,1.0,11.95,7,21,Sunday,Los Angeles,11.95
Apple Airpods Headphones,1.0,150.0,7,20,Tuesday,Los Angeles,150.0
Apple Airpods Headphones,1.0,150.0,7,22,Monday,San Francisco,150.0
ThinkPad Laptop,1.0,999.99,7,16,Wednesday,Atlanta,999.99
Bose SoundSport Headphones,1.0,99.99,7,9,Saturday,Portland,99.99
AAA Batteries (4-pack),1.0,2.99,7,20,Thursday,San Francisco,2.99
Vareebadd Phone,1.0,400.0,7,10,Tuesday,San Francisco,400.0
USB-C Charging Cable,1.0,11.95,7,10,Tuesday,San Francisco,11.95
AA Batteries (4-pack),2.0,3.84,7,17,Monday,Portland,7.68
Wired Headphones,1.0,11.99,7,10,Tuesday,Portland,11.99
Lightning Charging Cable,2.0,14.95,7,8,Monday,San Francisco,29.9
ThinkPad Laptop,1.0,999.99,7,19,Saturday,New York City,999.99
Lightning Charging Cable,1.0,14.95,7,12,Saturday,Boston,14.95
Wired Headphones,1.0,11.99,7,11,Friday,San Francisco,11.99
AA Batteries (4-pack),1.0,3.84,7,14,Monday,New York City,3.84
LG Washing Machine,1.0,600.0,7,23,Monday,Seattle,600.0
Lightning Charging Cable,1.0,14.95,7,17,Wednesday,Austin,14.95
34in Ultrawide Monitor,1.0,379.99,7,5,Tuesday,Dallas,379.99
Wired Headphones,1.0,11.99,7,10,Saturday,San Francisco,11.99
iPhone,1.0,700.0,7,21,Tuesday,Atlanta,700.0
Lightning Charging Cable,1.0,14.95,7,18,Wednesday,Los Angeles,14.95
Bose SoundSport Headphones,1.0,99.99,7,18,Wednesday,Los Angeles,99.99
Bose SoundSport Headphones,1.0,99.99,7,11,Monday,Austin,99.99
USB-C Charging Cable,1.0,11.95,7,19,Saturday,Portland,11.95
AAA Batteries (4-pack),2.0,2.99,7,19,Friday,Boston,5.98
Lightning Charging Cable,1.0,14.95,7,11,Sunday,San Francisco,14.95
USB-C Charging Cable,1.0,11.95,7,8,Thursday,Boston,11.95
Google Phone,1.0,600.0,7,16,Sunday,New York City,600.0
Apple Airpods Headphones,1.0,150.0,7,13,Monday,Austin,150.0
34in Ultrawide Monitor,1.0,379.99,7,18,Monday,Austin,379.99
Apple Airpods Headphones,1.0,150.0,7,18,Thursday,Los Angeles,150.0
Bose SoundSport Headphones,1.0,99.99,7,12,Sunday,New York City,99.99
Lightning Charging Cable,1.0,14.95,7,22,Wednesday,Boston,14.95
Lightning Charging Cable,1.0,14.95,7,20,Saturday,San Francisco,14.95
iPhone,1.0,700.0,7,14,Tuesday,New York City,700.0
Flatscreen TV,1.0,300.0,7,7,Tuesday,Boston,300.0
Wired Headphones,1.0,11.99,7,10,Tuesday,Los Angeles,11.99
Bose SoundSport Headphones,1.0,99.99,7,11,Friday,Los Angeles,99.99
Wired Headphones,1.0,11.99,7,16,Thursday,San Francisco,11.99
34in Ultrawide Monitor,1.0,379.99,7,21,Tuesday,Los Angeles,379.99
Lightning Charging Cable,1.0,14.95,7,9,Monday,New York City,14.95
34in Ultrawide Monitor,1.0,379.99,7,22,Thursday,San Francisco,379.99
Lightning Charging Cable,1.0,14.95,7,12,Sunday,Seattle,14.95
AAA Batteries (4-pack),2.0,2.99,7,8,Thursday,Los Angeles,5.98
USB-C Charging Cable,1.0,11.95,7,15,Thursday,Seattle,11.95
iPhone,1.0,700.0,7,18,Wednesday,Dallas,700.0
AA Batteries (4-pack),3.0,3.84,7,18,Friday,Boston,11.52
Bose SoundSport Headphones,1.0,99.99,7,9,Friday,Atlanta,99.99
AAA Batteries (4-pack),1.0,2.99,7,11,Tuesday,Portland,2.99
AAA Batteries (4-pack),1.0,2.99,7,22,Tuesday,Atlanta,2.99
AA Batteries (4-pack),1.0,3.84,7,13,Sunday,San Francisco,3.84
AA Batteries (4-pack),1.0,3.84,7,17,Friday,Atlanta,3.84
Apple Airpods Headphones,1.0,150.0,7,11,Sunday,Seattle,150.0
Lightning Charging Cable,1.0,14.95,7,9,Tuesday,Los Angeles,14.95
Bose SoundSport Headphones,1.0,99.99,7,19,Saturday,San Francisco,99.99
Wired Headphones,2.0,11.99,7,22,Tuesday,Los Angeles,23.98
Lightning Charging Cable,1.0,14.95,7,14,Thursday,Austin,14.95
USB-C Charging Cable,1.0,11.95,7,17,Friday,Seattle,11.95
AA Batteries (4-pack),1.0,3.84,7,20,Friday,Los Angeles,3.84
Bose SoundSport Headphones,1.0,99.99,7,21,Monday,Los Angeles,99.99
USB-C Charging Cable,1.0,11.95,7,16,Wednesday,Atlanta,11.95
Wired Headphones,2.0,11.99,7,10,Sunday,New York City,23.98
ThinkPad Laptop,1.0,999.99,7,20,Thursday,Los Angeles,999.99
Wired Headphones,1.0,11.99,7,9,Friday,San Francisco,11.99
34in Ultrawide Monitor,1.0,379.99,7,14,Thursday,New York City,379.99
USB-C Charging Cable,1.0,11.95,7,12,Monday,San Francisco,11.95
Bose SoundSport Headphones,1.0,99.99,7,4,Wednesday,San Francisco,99.99
AAA Batteries (4-pack),1.0,2.99,7,23,Thursday,Boston,2.99
Apple Airpods Headphones,1.0,150.0,7,23,Wednesday,San Francisco,150.0
AA Batteries (4-pack),1.0,3.84,7,19,Monday,Seattle,3.84
34in Ultrawide Monitor,1.0,379.99,7,12,Tuesday,Boston,379.99
LG Washing Machine,1.0,600.0,7,17,Wednesday,New York City,600.0
Lightning Charging Cable,1.0,14.95,7,10,Friday,Los Angeles,14.95
34in Ultrawide Monitor,1.0,379.99,7,17,Wednesday,Boston,379.99
AAA Batteries (4-pack),1.0,2.99,7,18,Monday,Atlanta,2.99
Google Phone,1.0,600.0,7,23,Tuesday,San Francisco,600.0
Wired Headphones,1.0,11.99,7,23,Tuesday,San Francisco,11.99
AAA Batteries (4-pack),1.0,2.99,7,18,Monday,San Francisco,2.99
USB-C Charging Cable,1.0,11.95,7,22,Saturday,New York City,11.95
Wired Headphones,1.0,11.99,7,20,Friday,San Francisco,11.99
AA Batteries (4-pack),1.0,3.84,7,21,Sunday,San Francisco,3.84
27in FHD Monitor,1.0,149.99,7,16,Monday,Portland,149.99
27in 4K Gaming Monitor,1.0,389.99,7,20,Monday,Seattle,389.99
Bose SoundSport Headphones,1.0,99.99,7,13,Monday,New York City,99.99
Wired Headphones,1.0,11.99,7,15,Tuesday,Los Angeles,11.99
AAA Batteries (4-pack),1.0,2.99,7,17,Tuesday,Dallas,2.99
Wired Headphones,1.0,11.99,7,9,Friday,San Francisco,11.99
AAA Batteries (4-pack),1.0,2.99,7,13,Monday,Los Angeles,2.99
AA Batteries (4-pack),2.0,3.84,7,0,Tuesday,Portland,7.68
iPhone,1.0,700.0,7,11,Friday,New York City,700.0
ThinkPad Laptop,1.0,999.99,7,18,Monday,Los Angeles,999.99
USB-C Charging Cable,1.0,11.95,7,12,Sunday,Los Angeles,11.95
AAA Batteries (4-pack),1.0,2.99,7,21,Sunday,Portland,2.99
Bose SoundSport Headphones,1.0,99.99,7,0,Wednesday,Los Angeles,99.99
AAA Batteries (4-pack),1.0,2.99,7,17,Thursday,Los Angeles,2.99
AAA Batteries (4-pack),1.0,2.99,7,10,Wednesday,Boston,2.99
Bose SoundSport Headphones,1.0,99.99,7,8,Thursday,New York City,99.99
Bose SoundSport Headphones,1.0,99.99,7,20,Thursday,San Francisco,99.99
34in Ultrawide Monitor,1.0,379.99,7,16,Saturday,Dallas,379.99
AAA Batteries (4-pack),1.0,2.99,7,18,Sunday,San Francisco,2.99
Wired Headphones,1.0,11.99,7,22,Sunday,San Francisco,11.99
USB-C Charging Cable,1.0,11.95,7,15,Friday,San Francisco,11.95
AAA Batteries (4-pack),2.0,2.99,7,23,Monday,Los Angeles,5.98
USB-C Charging Cable,1.0,11.95,7,20,Sunday,Los Angeles,11.95
USB-C Charging Cable,1.0,11.95,7,20,Monday,San Francisco,11.95
Bose SoundSport Headphones,1.0,99.99,7,12,Thursday,New York City,99.99
AA Batteries (4-pack),1.0,3.84,7,9,Tuesday,Dallas,3.84
Bose SoundSport Headphones,1.0,99.99,7,14,Thursday,Seattle,99.99
AAA Batteries (4-pack),1.0,2.99,7,17,Friday,Portland,2.99
AAA Batteries (4-pack),1.0,2.99,7,20,Thursday,New York City,2.99
Lightning Charging Cable,1.0,14.95,7,12,Wednesday,San Francisco,14.95
20in Monitor,1.0,109.99,7,19,Friday,Los Angeles,109.99
Google Phone,1.0,600.0,7,15,Tuesday,Los Angeles,600.0
Flatscreen TV,1.0,300.0,7,21,Wednesday,Austin,300.0
ThinkPad Laptop,1.0,999.99,7,15,Monday,Portland,999.99
iPhone,1.0,700.0,7,20,Wednesday,New York City,700.0
Lightning Charging Cable,1.0,14.95,7,20,Wednesday,New York City,14.95
27in FHD Monitor,1.0,149.99,7,12,Saturday,Austin,149.99
iPhone,1.0,700.0,7,22,Thursday,Portland,700.0
Lightning Charging Cable,1.0,14.95,7,22,Thursday,Portland,14.95
AA Batteries (4-pack),2.0,3.84,7,18,Thursday,New York City,7.68
AAA Batteries (4-pack),3.0,2.99,7,22,Friday,Los Angeles,8.97
Apple Airpods Headphones,1.0,150.0,7,22,Monday,San Francisco,150.0
USB-C Charging Cable,1.0,11.95,7,21,Saturday,New York City,11.95
USB-C Charging Cable,2.0,11.95,7,19,Monday,San Francisco,23.9
Lightning Charging Cable,1.0,14.95,7,19,Monday,San Francisco,14.95
LG Dryer,1.0,600.0,7,14,Wednesday,Atlanta,600.0
iPhone,1.0,700.0,7,19,Wednesday,Seattle,700.0
USB-C Charging Cable,1.0,11.95,7,17,Wednesday,Portland,11.95
Bose SoundSport Headphones,1.0,99.99,7,9,Friday,Atlanta,99.99
Lightning Charging Cable,1.0,14.95,7,15,Friday,Atlanta,14.95
AA Batteries (4-pack),1.0,3.84,7,12,Monday,San Francisco,3.84
Lightning Charging Cable,1.0,14.95,7,16,Friday,San Francisco,14.95
USB-C Charging Cable,1.0,11.95,7,20,Thursday,New York City,11.95
Bose SoundSport Headphones,1.0,99.99,7,14,Monday,Dallas,99.99
AAA Batteries (4-pack),2.0,2.99,7,16,Sunday,San Francisco,5.98
AA Batteries (4-pack),3.0,3.84,7,22,Sunday,San Francisco,11.52
Google Phone,1.0,600.0,7,14,Thursday,Austin,600.0
USB-C Charging Cable,1.0,11.95,7,14,Thursday,Austin,11.95
AA Batteries (4-pack),2.0,3.84,7,16,Wednesday,Boston,7.68
Apple Airpods Headphones,1.0,150.0,7,20,Sunday,Dallas,150.0
USB-C Charging Cable,1.0,11.95,7,23,Monday,Dallas,11.95
Google Phone,1.0,600.0,7,21,Friday,Los Angeles,600.0
Wired Headphones,1.0,11.99,7,18,Saturday,Los Angeles,11.99
Bose SoundSport Headphones,1.0,99.99,7,17,Tuesday,San Francisco,99.99
Wired Headphones,1.0,11.99,7,14,Friday,Boston,11.99
27in 4K Gaming Monitor,1.0,389.99,7,10,Saturday,San Francisco,389.99
AA Batteries (4-pack),1.0,3.84,7,22,Thursday,Portland,3.84
AAA Batteries (4-pack),1.0,2.99,7,11,Monday,San Francisco,2.99
ThinkPad Laptop,1.0,999.99,7,13,Sunday,Austin,999.99
USB-C Charging Cable,1.0,11.95,7,13,Sunday,Boston,11.95
AA Batteries (4-pack),1.0,3.84,7,20,Wednesday,San Francisco,3.84
Bose SoundSport Headphones,1.0,99.99,7,12,Sunday,San Francisco,99.99
Apple Airpods Headphones,1.0,150.0,7,11,Tuesday,New York City,150.0
27in 4K Gaming Monitor,1.0,389.99,7,11,Tuesday,New York City,389.99
AA Batteries (4-pack),1.0,3.84,7,11,Friday,Los Angeles,3.84
Lightning Charging Cable,1.0,14.95,7,21,Wednesday,Seattle,14.95
Apple Airpods Headphones,1.0,150.0,7,12,Tuesday,Los Angeles,150.0
Bose SoundSport Headphones,1.0,99.99,7,18,Friday,Dallas,99.99
AA Batteries (4-pack),1.0,3.84,7,14,Sunday,Portland,3.84
ThinkPad Laptop,1.0,999.99,7,17,Saturday,Atlanta,999.99
AAA Batteries (4-pack),1.0,2.99,7,11,Tuesday,New York City,2.99
Lightning Charging Cable,1.0,14.95,7,0,Tuesday,New York City,14.95
Wired Headphones,1.0,11.99,7,18,Friday,Boston,11.99
USB-C Charging Cable,1.0,11.95,7,9,Sunday,Seattle,11.95
USB-C Charging Cable,1.0,11.95,7,16,Sunday,Dallas,11.95
AAA Batteries (4-pack),1.0,2.99,7,10,Friday,Portland,2.99
AA Batteries (4-pack),1.0,3.84,7,22,Tuesday,Los Angeles,3.84
27in FHD Monitor,1.0,149.99,7,21,Monday,Boston,149.99
Bose SoundSport Headphones,1.0,99.99,7,13,Wednesday,Seattle,99.99
USB-C Charging Cable,1.0,11.95,7,15,Sunday,San Francisco,11.95
iPhone,1.0,700.0,7,11,Thursday,San Francisco,700.0
Lightning Charging Cable,1.0,14.95,7,23,Friday,San Francisco,14.95
27in 4K Gaming Monitor,1.0,389.99,7,15,Thursday,New York City,389.99
USB-C Charging Cable,1.0,11.95,7,7,Thursday,Los Angeles,11.95
Wired Headphones,1.0,11.99,7,20,Thursday,San Francisco,11.99
Lightning Charging Cable,1.0,14.95,7,9,Saturday,San Francisco,14.95
AA Batteries (4-pack),1.0,3.84,7,13,Friday,Atlanta,3.84
Flatscreen TV,1.0,300.0,7,16,Thursday,Austin,300.0
Lightning Charging Cable,2.0,14.95,7,9,Friday,Seattle,29.9
Lightning Charging Cable,2.0,14.95,7,15,Tuesday,Seattle,29.9
Wired Headphones,1.0,11.99,7,19,Saturday,Atlanta,11.99
34in Ultrawide Monitor,1.0,379.99,7,14,Friday,Portland,379.99
Apple Airpods Headphones,1.0,150.0,7,21,Wednesday,New York City,150.0
Lightning Charging Cable,1.0,14.95,7,16,Thursday,San Francisco,14.95
Macbook Pro Laptop,1.0,1700.0,7,5,Thursday,Dallas,1700.0
AAA Batteries (4-pack),1.0,2.99,7,17,Tuesday,San Francisco,2.99
AA Batteries (4-pack),1.0,3.84,7,8,Friday,San Francisco,3.84
USB-C Charging Cable,1.0,11.95,7,20,Friday,San Francisco,11.95
iPhone,1.0,700.0,7,12,Sunday,Seattle,700.0
Lightning Charging Cable,1.0,14.95,7,12,Sunday,Seattle,14.95
Lightning Charging Cable,1.0,14.95,7,11,Wednesday,Los Angeles,14.95
Lightning Charging Cable,1.0,14.95,7,1,Tuesday,San Francisco,14.95
Lightning Charging Cable,1.0,14.95,7,22,Saturday,San Francisco,14.95
AAA Batteries (4-pack),1.0,2.99,7,12,Friday,Boston,2.99
27in FHD Monitor,1.0,149.99,7,11,Thursday,Dallas,149.99
Wired Headphones,1.0,11.99,7,20,Wednesday,Austin,11.99
AAA Batteries (4-pack),1.0,2.99,7,18,Friday,Dallas,2.99
Google Phone,1.0,600.0,7,16,Friday,Portland,600.0
USB-C Charging Cable,1.0,11.95,7,10,Sunday,Boston,11.95
Lightning Charging Cable,1.0,14.95,7,14,Thursday,Austin,14.95
AAA Batteries (4-pack),1.0,2.99,7,10,Monday,New York City,2.99
Apple Airpods Headphones,1.0,150.0,7,10,Sunday,San Francisco,150.0
Apple Airpods Headphones,1.0,150.0,7,7,Monday,San Francisco,150.0
USB-C Charging Cable,1.0,11.95,7,19,Monday,New York City,11.95
Lightning Charging Cable,1.0,14.95,7,16,Wednesday,Seattle,14.95
Flatscreen TV,1.0,300.0,7,15,Wednesday,Seattle,300.0
USB-C Charging Cable,1.0,11.95,7,12,Sunday,Los Angeles,11.95
Flatscreen TV,1.0,300.0,7,21,Monday,Seattle,300.0
Lightning Charging Cable,1.0,14.95,7,7,Thursday,Boston,14.95
AAA Batteries (4-pack),1.0,2.99,7,14,Sunday,Seattle,2.99
Bose SoundSport Headphones,1.0,99.99,7,22,Monday,Boston,99.99
Lightning Charging Cable,1.0,14.95,7,6,Wednesday,Los Angeles,14.95
Lightning Charging Cable,1.0,14.95,7,12,Tuesday,San Francisco,14.95
Apple Airpods Headphones,1.0,150.0,7,11,Tuesday,Los Angeles,150.0
27in FHD Monitor,1.0,149.99,7,22,Tuesday,San Francisco,149.99
34in Ultrawide Monitor,1.0,379.99,7,11,Sunday,Los Angeles,379.99
USB-C Charging Cable,1.0,11.95,7,11,Wednesday,Los Angeles,11.95
Vareebadd Phone,1.0,400.0,7,17,Tuesday,Los Angeles,400.0
USB-C Charging Cable,1.0,11.95,7,17,Tuesday,Los Angeles,11.95
iPhone,1.0,700.0,7,16,Monday,Atlanta,700.0
Lightning Charging Cable,1.0,14.95,7,16,Monday,Atlanta,14.95
Flatscreen TV,1.0,300.0,7,14,Monday,San Francisco,300.0
Google Phone,1.0,600.0,7,11,Monday,New York City,600.0
Flatscreen TV,1.0,300.0,7,20,Monday,Portland,300.0
AAA Batteries (4-pack),1.0,2.99,7,19,Friday,Dallas,2.99
27in FHD Monitor,1.0,149.99,7,15,Wednesday,Dallas,149.99
Macbook Pro Laptop,1.0,1700.0,7,12,Wednesday,Seattle,1700.0
Lightning Charging Cable,1.0,14.95,7,11,Tuesday,Portland,14.95
Lightning Charging Cable,1.0,14.95,7,9,Saturday,Austin,14.95
USB-C Charging Cable,1.0,11.95,7,10,Monday,San Francisco,11.95
USB-C Charging Cable,1.0,11.95,7,19,Saturday,San Francisco,11.95
Apple Airpods Headphones,1.0,150.0,7,11,Tuesday,Portland,150.0
AAA Batteries (4-pack),1.0,2.99,7,22,Wednesday,Dallas,2.99
USB-C Charging Cable,1.0,11.95,7,15,Tuesday,Boston,11.95
Bose SoundSport Headphones,1.0,99.99,7,22,Sunday,New York City,99.99
iPhone,1.0,700.0,7,8,Tuesday,Dallas,700.0
Apple Airpods Headphones,1.0,150.0,7,21,Tuesday,Los Angeles,150.0
Lightning Charging Cable,1.0,14.95,7,21,Wednesday,Boston,14.95
Lightning Charging Cable,1.0,14.95,7,19,Wednesday,Los Angeles,14.95
Wired Headphones,1.0,11.99,7,18,Thursday,Los Angeles,11.99
Lightning Charging Cable,1.0,14.95,7,13,Monday,Los Angeles,14.95
Apple Airpods Headphones,1.0,150.0,7,15,Thursday,San Francisco,150.0
USB-C Charging Cable,1.0,11.95,7,10,Saturday,San Francisco,11.95
27in 4K Gaming Monitor,1.0,389.99,7,10,Monday,Los Angeles,389.99
AA Batteries (4-pack),2.0,3.84,7,18,Monday,San Francisco,7.68
Apple Airpods Headphones,1.0,150.0,7,23,Monday,San Francisco,150.0
AA Batteries (4-pack),2.0,3.84,7,11,Thursday,Seattle,7.68
USB-C Charging Cable,1.0,11.95,7,16,Saturday,San Francisco,11.95
34in Ultrawide Monitor,1.0,379.99,7,13,Monday,San Francisco,379.99
AAA Batteries (4-pack),5.0,2.99,7,18,Sunday,San Francisco,14.950000000000001
Lightning Charging Cable,1.0,14.95,7,23,Tuesday,Seattle,14.95
AA Batteries (4-pack),2.0,3.84,7,9,Saturday,New York City,7.68
AA Batteries (4-pack),1.0,3.84,7,20,Friday,New York City,3.84
ThinkPad Laptop,1.0,999.99,7,19,Wednesday,Boston,999.99
Wired Headphones,1.0,11.99,7,12,Monday,Seattle,11.99
USB-C Charging Cable,1.0,11.95,7,15,Monday,San Francisco,11.95
Google Phone,1.0,600.0,7,16,Friday,San Francisco,600.0
Wired Headphones,1.0,11.99,7,17,Saturday,Boston,11.99
Lightning Charging Cable,2.0,14.95,7,12,Saturday,San Francisco,29.9
AAA Batteries (4-pack),1.0,2.99,7,8,Tuesday,New York City,2.99
AAA Batteries (4-pack),4.0,2.99,7,14,Tuesday,Austin,11.96
27in FHD Monitor,1.0,149.99,7,14,Wednesday,Dallas,149.99
iPhone,1.0,700.0,7,11,Tuesday,San Francisco,700.0
